1.1_dem_number,1.2_res_number,1.3_op_para,1.4_date_adopt,1.5_substance,1.6.1_new_res_strict,1.6.2_new_res,1.6.3_new_dem,1.7.1_participant,1.7.2_party,1.8.1_ind_var_coder,1.8.2_dep_var_coder_1,1.8.2_dep_var_coder_2,2.1.1_civil_war,2.1.2_agenda_item  ,2.2_year_adopt,2.3_type_situation,2.4_region,2.5.1_start_date,2.5.2_end_date,2.5.3_duration,2.5.4_continuation,2.5.5_post,2.6_intensity,2.7_number_war_parties,2.8_foreign,2.9_battle_deaths,2.10.1_pol_instab_one_yr, 2.10.2_pol_instab_three_yr ,2.10.3_political_shock,2.10.4_MAGFAIL,2.10.5_MAGFAIL_lag,2.10.6_MAGFIGHT,2.10.7_MAGFIGHT_lag,2.10.8_MAGAREA,2.10.9_MAGAREA_lag,2.11.1_non-renew_nat_res,2.11.2_lootable_nat_res,2.12.1_proximate_civil_war,2.12.2_proximate_civil_war_number,2.13.1_depth_of_demand_final,2.13.2_depth_of_demand_coder_1,2.13.3_depth_of_demand_coder_2,3.1.1_sanctions_committee,3.1.2_ajudicative_com,3.1.3_investigative_trib,3.1.4_crim_trib,3.1.5_other_commission,3.1.6_sub_org_old_new,3.2_SC_mission,3.3.1_trad_peac_op,3.3.2_multidimensional_peace_op,3.3.3_civ_peace_building,3.3.4_transitional_admin,3.3.5_civ_pol,3.3.6_civ_obvs,3.3.7_commission,3.3.8_consular_commission,3.3.9_SRSG,3.3.10_UN_mediation,3.3.11_panel_of_experts,3.3.12_ICC,3.3._UN_field_old_new,3.4.1_peace_op,3.4.2_peace_op_old_new,3.4.3_UN_armed,3.4.4_UN_unarmed,3.4.5_auth_non-UN,3.4.6_unauth_non-UN,3.5.1_SC_seizure,3.5.2_SC_seizure_relationship,3.5.3_SC_seizure_date,3.5.4_SC_seizure_period,3.6.1_P5_consensus_two_year,3.6.2_P5_consensus_four_year,3.7_prior_res_situation,3.8.1_prior_res_demand_full,3.8.1_prior_res_demand_partial,3.9_prior_consent,3.10_SG_report,4.1.1_res_intro,4.1.2_res_intro_relationship,4.2.1_abstentions_CHI,4.2.2_absentions_F,4.2.3_absentions_RUS,4.2.4_absentions_UK,4.2.5_absentions_US,4.2.6_E10_negative,4.2.7_absent_vote,4.2.8_yes_vote,4.2.9_absention_vote,4.2.10_no_vote,5.1_mandatory_horatory,5.2.1_military_conduct,5.2.2_police,5.2.3_humanitarian,5.2.4_POC,5.2.5_freedom_of_movement,5.2.6_implement_peace_agree,5.2.7_internal_politics,5.2.8_dialogue,5.2.9_elections,5.2.10_economic,5.2.11_media,5.2.12_transitional_justice,5.2.13_engage_in_dialogue,5.2.14_provide_assistance,5.2.15_respect_sanctions,5.2.16_monitor,5.2.17_provide_UN_security,5.2.18_cooperate_UN,5.2.19_report_UNSC,5.2.20_report_SG,5.3.1_military,5.3.2_humanitarian,5.3.3_governence,5.3.4_external,5.3.5_cooperation_with_UN,5.4_functional_req,5.5_int_peace_and_security,5.6.1_op_chp_VI,5.6.2_op_chp_VII,5.6.3_op_chp_VIII,5.6.4_pream_chp_VII,5.6.5_pream_chp_VIII,5.6.6_charter_article,5.6.7_other treaties,5.7.1_incentives conditioned upon compliance  (3.7),5.7.2_threat of loss of benefits  (3.8),5.7.3_threat_force,5.8.1_none,5.8.2_imposed,5.8.3_previous,5.8.4_threat,5.8.5_threat_other,5.9.1_general_trade,5.9.2_arms,5.9.3_oil,5.9.4_natural_resource,5.9.5_financial,5.9.6_travel,5.9.7_targeted,5.9.8_diplomatic,5.10.1_council,5.10.2_commission,5.10.3_consular_commission,5.10.4_subcommission,5.10.5_committee,5.10.6_subcommittee,5.10.7_panel_of_experts,5.10.8_UN_field,5.10.9_SC,5.10.10_president_of_SC,5.10.11_SG,5.10.12_other_UN,5.10.13_other_int_org,5.10.14_state,5.10.15_fact_finding_mission,5.10.16_monitoring_mech_old_new,5.10.17_monitoring_mech_dummy,5.11_SG_report_request,5.12.1_UN_organ,5.12.2_member_state,5.12.3_all_states,5.12.4_regional_org,5.12.5_multilateral_peace_force,5.13_sunset_clause,8.1.1_short_term_final,8.1.2_medium_term_final,8.2.1_short_term_coder_1,8.2.2_medium_term_coder_1,8.3.1_short_term_coder_2,8.3.2_medium_term_coder_2
1219.0401,1219,4,12/3/98,Facilitate an investigation into the fate of the crews and passengers of the aircrafts disappeared over territory controlled by UNITA. ,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8423,1218,0,3,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2744,1,1,58,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,1,1
1229.0701,1229,7,2/26/99,Cooperate fully  with and facilitate an international investigation of the aircraft incidents.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8508,1133,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1156,0,0,0,ANG,1,5/30/91,2829,1,1,60,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,1,1
1237.1001,1237,10,5/7/99,Cooperate fully with and facilitate an investigation of the downing of two aircrafts chartered by the UN the loss of other commercial aircrafts over UNITA controlled territory as well as the crash in Cote d'Ivoire of the aircraft carrying the SG's Speci,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8578,1063,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,2,3,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,ANG,1,5/30/91,2899,1,1,61,0,1,0,1,CANPORRUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,2,2,2,1,1
1237.1201,1237,12,5/7/99,Cooperate with the UN humanitarian assistance  activities and guarantee the security and freedom of movement of humanitarian personnel.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8578,1063,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,1,1,3,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,ANG,1,5/30/91,2899,1,1,61,1,0,1,1,CANPORRUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,2,2,2,2,1,1
1164.0401,1164,4,4/29/98,Immediately stop attacks on MONUA international personnel and Angolan national authorities. ,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8205,1436,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2526,1,1,50,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,1,2,1,1,1
1190.0801,1190,8,8/13/98,Ensure that the practice of the Angolan National Police is consistent w/ the Lusaka Protocol and respects UNITA legal activities.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8311,1330,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2632,1,1,54,0,0,1,1,POR RUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,1,2,1,1,1
1268.0401,1268,4,10/15/99,Ensure the safety security and freedom of movement of the United Nations and associated personnel and fully respect their status.   ,1,1,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8739,902,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,1,3,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,ANG,1,5/30/91,3060,1,1,62,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,1,1
1229.0601,1229,6,2/26/99,Cooperate with the UN humanitarian assistance  activities and guarantee the security and freedom of movement of humanitarian personnel.,1,1,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8508,1133,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1156,0,0,0,ANG,1,5/30/91,2829,1,1,60,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,2,2,2,1,1
1190.0401,1190,4,8/13/98,Refrain from any steps which could exacerbate the present situation.,1,1,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8311,1330,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2632,1,1,54,0,0,0,1,POR RUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,4,1,2,1,1,1
1221.0401,1221,4,1/12/99,Cooperate immediately in the search for and rescue of survivors of disappeared aircrafts.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8463,1178,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2784,1,1,59,1,1,0,0,BRACANGABMALNAMPORRUS,7,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,1,3,3,1,1
1237.0901,1237,9,5/7/99,Cooperate fully with the expert panels in carrying out their mandate.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8578,1063,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,2,3,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,ANG,1,5/30/91,2899,1,1,61,0,0,0,1,CANPORRUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,2,2,3,3,1,1
1221.0501,1221,5,1/12/99,Continue to cooperate with the UN search and rescue efforts.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8463,1178,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,1,1,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2784,1,1,59,0,0,0,0,BRACANGABMALNAMPORRUS,7,0,0,0,0,0,0,0,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,3,3,3,3,1,1
1237.0801,1237,8,5/7/99,Cooperate in a full and timely manner with the expert panels.,1,1,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8578,1063,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,2,3,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,ANG,1,5/30/91,2899,1,1,61,0,0,0,1,CANPORRUSUSA,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,3,3,3,3,1,1
1195.0402,1195,4,9/15/98,Reconsider decision to suspend participation of UNITA in the GURN and in the Nat'l Assembly.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8344,1297,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,1,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2665,1,1,55,0,0,1,1,POR RUSUSA SLV KEN,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,3,3,1,1
1219.0202,1219,2,12/3/98,Cooperate in fulfilment of its expressed commitment to do so.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8423,1218,0,3,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2744,1,1,58,0,0,1,0,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,3,3,3,3,1,1
1268.0501,1268,5,10/15/99,Conclude a status of mission agreement with the UNSG as soon as possible.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1999,1,2,11/11/75,4/4/02,8739,902,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,2,1,3,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,ANG,1,5/30/91,3060,1,1,62,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,3,4,4,1,1
1202.1602,1202,16,9/15/98,Cooperate fully with the efforts to investigate the Russian plane crash. ,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8344,1297,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,2,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2665,1,1,56,0,0,0,1,POR RUS USA,7,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,3,1,1,2,2
1343.0401,1343,4,3/7/01,take action to prevent armed individuals and groups from using their territory to prepare and commit attacks on neighbouring countries and refrain from any action that might contribute to further destabilization of the situation on the borders between Guinea Liberia and Sierra Leone,0,0,1,1,1,LSc,NL,SMMB,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,3,2,3,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,demands,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,5,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,1,1,1,2,1
1343.1201,1343,12,3/7/01,support United Nations efforts to verify all information on compliance which is brought to the United Nations notice,0,0,1,1,1,LSc,NL,SMMB,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,2,1,2,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,calls on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,1,0,0,0,0,1,4,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,3,2,2,2,2,2,2
1202.1601,1202,16,9/15/98,Carry out a thorough investigation of the causes of the crash of a Russian civilian aircraft.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8344,1297,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,1,1,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1156,0,0,0,ANG,1,5/30/91,2665,1,1,56,0,0,0,1,POR RUS USA,7,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,4,3,2,2
1343.1501,1343,15,3/7/01,establish an effective Certificate of Origin regime for trade in rough diamonds that is transparent and internationally verifiable and has been approved by the Committee established by paragraph 14 above to come into operation after the measures imposed by paragraphs 5 to 7 above have been terminated in accordance with this resolution,0,0,1,1,1,LSc,NL,SMMB,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,2,2,2,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,1,0,0,0,0,1,4,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,3,2,2,2,2,3,2
1343.1601,1343,16,3/7/01,establish Certificate of Origin regimes for the trade in rough diamonds similar to that adopted by the Government of Sierra Leone as recommended by the Panel of Experts established pursuant to resolution 1306 (2000),0,0,1,1,1,LSc,NL,SMMB,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,2,2,2,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,2,2,2,2,3,2
1343.0301,1343,3,3/7/01,help ensure that the RUF allows the United Nations Mission in Sierra Leone (UNAMSIL) free access throughout Sierra Leone,0,0,1,1,1,LSc,NL,SMMB,Liberia,Liberia,2001,2,5,12/4/89,8/18/03,4111,894,0,2,2,0,61,0,1,0,0,0,3,3,3,3,1,1,1,1,1,1,2,1,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,ECOWAS,0,10/29/92,3051,1,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,15,0,0,calls upon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,1,0,0,0,0,1,4,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,3,3,3,2,2,3,3
1173.1901,1173,19,6/12/98,Designate and notify to the Sanctions Committee the area of Angola to which state administration has not been extended.,0,0,1,1,1,RoG,LS,CW,Angola,Angola,1998,1,2,11/11/75,4/4/02,8249,1392,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,1,1,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2570,1,1,51,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0,1,4,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,2,1,4,4,4,3,3
1237.1101,1237,11,5/7/99,Make voluntary contributions to the Trust Fund supporting the panel of experts.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1999,1,2,11/11/75,4/4/02,8578,1063,0,3,2,0,44750,0,1,0,0,0,5,5,5,5,1,1,1,1,NA,NA,NA,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,ANG,1,5/30/91,2899,1,1,61,0,0,0,1,CANPORRUSUSA,7,0,0,0,0,0,0,0,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,5,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA
1164.1401,1164,14,4/29/98,Implement fully the measures in paragraph 4 of resolution 1127.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8205,1436,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2526,1,1,50,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,4,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1164.1402,1164,14,4/29/98,Provide information on flights prohibited in operative paragraph # 4 to the SC Sanctions Committee.,0,0,1,0,0,RoG,NA,NA,Angola,Angola,1998,1,2,11/11/75,4/4/02,8205,1436,0,2,2,0,49284,0,1,0,0,2,5,2,5,2,1,1,1,1,NA,NA,NA,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4220,0,0,0,ANG,1,5/30/91,2526,1,1,50,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,4,1,1,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
